Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Order_Date,Delivery_Date,,
657,C055,13,3,3/3/2023,9:37:53,8/3/2023,14:48:35,Kochi,Holi,3/3/2023,8/3/2023,,
658,C061,21,3,8/22/2023,20:54:56,31/8/2023,8:54:06,Srikakulam,Raksha Bandhan,22/8/2023,31/8/2023,,
659,C048,19,5,5/2/2023,17:44:56,12/2/2023,22:37:43,Silchar,Valentine's Day,5/2/2023,12/2/2023,,
660,C053,58,3,11/2/2023,6:08:46,21/2/2023,20:48:35,Amravati,Valentine's Day,11/2/2023,21/2/2023,,
661,C018,22,2,1/14/2023,23:51:27,19/1/2023,9:50:46,Guwahati,All Occasions,14/1/2023,19/1/2023,,
662,C068,20,3,9/2/2023,18:29:52,18/2/2023,8:27:53,Hazaribagh,Anniversary,9/2/2023,18/2/2023,,
663,C094,15,2,11/10/2023,14:47:08,12/10/2023,22:32:05,Hosur,Anniversary,11/10/2023,12/10/2023,,
664,C023,24,2,1/18/2023,11:54:34,28/1/2023,20:22:08,Hajipur,Birthday,18/1/2023,28/1/2023,,
665,C060,62,5,5/3/2023,14:23:22,15/3/2023,15:54:03,Akola,Holi,5/3/2023,15/3/2023,,
666,C032,26,5,2/3/2023,9:41:06,8/3/2023,19:28:15,Jammu,Holi,2/3/2023,8/3/2023,,
667,C052,44,3,4/11/2023,8:26:58,7/11/2023,10:30:59,Alwar,Diwali,4/11/2023,7/11/2023,,
668,C009,55,2,8/21/2023,10:09:53,30/8/2023,16:32:49,Ajmer,Raksha Bandhan,21/8/2023,30/8/2023,,
669,C035,68,5,10/2/2023,7:11:50,17/2/2023,9:56:42,Ludhiana,Valentine's Day,10/2/2023,17/2/2023,,
670,C057,23,5,1/6/2023,5:47:59,10/6/2023,5:09:00,Bhopal,Anniversary,1/6/2023,10/6/2023,,
671,C059,31,4,3/12/2023,6:54:18,7/12/2023,23:16:19,Karnal,All Occasions,3/12/2023,7/12/2023,,
672,C049,44,5,7/11/2023,14:06:15,9/11/2023,6:46:37,Saharanpur,Diwali,7/11/2023,9/11/2023,,
673,C008,33,3,4/2/2023,5:54:49,7/2/2023,4:25:38,Gaya,Valentine's Day,4/2/2023,7/2/2023,,
674,C065,68,2,7/2/2023,9:41:25,16/2/2023,23:40:25,Chennai,Valentine's Day,7/2/2023,16/2/2023,,
675,C052,13,4,2/28/2023,8:04:46,9/3/2023,23:52:12,Pali,Holi,28/2/2023,9/3/2023,,
676,C038,46,4,2/18/2023,12:42:24,20/2/2023,20:52:32,Kanpur,Anniversary,18/2/2023,20/2/2023,,
677,C045,37,5,4/11/2023,7:54:01,14/11/2023,5:32:35,Panihati,Diwali,4/11/2023,14/11/2023,,
678,C020,31,5,10/9/2023,14:23:59,20/9/2023,10:13:07,Jalna,All Occasions,10/9/2023,20/9/2023,,
679,C019,56,2,5/10/2023,17:29:19,14/10/2023,12:58:06,Durg,Anniversary,5/10/2023,14/10/2023,,
680,C018,56,1,2/12/2023,22:20:31,8/12/2023,2:33:10,Avadi,Anniversary,2/12/2023,8/12/2023,,
681,C098,23,5,1/29/2023,10:08:06,5/2/2023,12:01:28,Nashik,Anniversary,29/1/2023,5/2/2023,,
682,C054,50,5,2/26/2023,7:31:16,5/3/2023,11:32:33,Hyderabad,Holi,26/2/2023,5/3/2023,,
683,C024,27,3,8/23/2023,21:26:58,30/8/2023,19:25:08,Surendranagar Dudhrej,Raksha Bandhan,23/8/2023,30/8/2023,,
684,C029,70,3,9/17/2023,1:33:50,25/9/2023,2:44:39,Tumkur,Birthday,17/9/2023,25/9/2023,,
685,C054,22,1,1/9/2023,21:04:40,11/9/2023,8:30:45,Sikar,All Occasions,1/9/2023,11/9/2023,,
686,C026,50,1,1/3/2023,16:29:38,11/3/2023,21:37:59,Bardhaman,Holi,1/3/2023,11/3/2023,,
687,C098,8,5,3/15/2023,17:57:15,19/3/2023,4:50:54,Raichur,Anniversary,15/3/2023,19/3/2023,,
688,C015,54,2,1/28/2023,19:02:07,30/1/2023,13:51:22,Lucknow,Anniversary,28/1/2023,30/1/2023,,
689,C046,66,4,2/3/2023,5:52:42,7/3/2023,11:00:27,Silchar,Holi,2/3/2023,7/3/2023,,
690,C083,48,2,2/11/2023,21:13:25,5/11/2023,21:32:48,Jaunpur,Diwali,2/11/2023,5/11/2023,,
691,C002,48,5,6/11/2023,5:22:43,10/11/2023,11:08:26,Naihati,Diwali,6/11/2023,10/11/2023,,
692,C035,15,2,11/8/2023,7:04:55,18/8/2023,6:44:37,Tiruppur,Anniversary,11/8/2023,18/8/2023,,
693,C041,4,5,4/11/2023,23:48:55,7/11/2023,5:31:27,Ghaziabad,Diwali,4/11/2023,7/11/2023,,
694,C018,23,2,4/15/2023,19:26:27,21/4/2023,16:58:51,Kozhikode,Anniversary,15/4/2023,21/4/2023,,
695,C046,23,4,5/3/2023,16:36:52,14/3/2023,17:01:44,Imphal,Anniversary,5/3/2023,14/3/2023,,
696,C046,13,3,7/3/2023,2:42:21,14/3/2023,15:08:45,Rajpur Sonarpur,Holi,7/3/2023,14/3/2023,,
697,C026,66,1,3/3/2023,14:20:25,7/3/2023,15:14:20,Ichalkaranji,Holi,3/3/2023,7/3/2023,,
698,C060,64,3,8/29/2023,20:44:11,6/9/2023,15:00:13,Ozhukarai,Raksha Bandhan,29/8/2023,6/9/2023,,
699,C011,1,4,2/6/2023,12:14:44,9/6/2023,23:09:03,Chittoor,All Occasions,2/6/2023,9/6/2023,,
700,C006,6,1,4/3/2023,18:17:57,9/3/2023,13:43:07,Gwalior,Holi,4/3/2023,9/3/2023,,
701,C080,41,5,7/11/2023,10:57:34,11/11/2023,4:56:26,Tezpur,Diwali,7/11/2023,11/11/2023,,
702,C067,60,1,10/11/2023,8:44:24,18/11/2023,6:26:10,Giridih,Diwali,10/11/2023,18/11/2023,,
703,C070,53,4,8/23/2023,16:19:39,1/9/2023,6:12:05,Khammam,Raksha Bandhan,23/8/2023,1/9/2023,,
704,C061,55,4,8/29/2023,2:27:10,30/8/2023,13:36:34,Jalgaon,Raksha Bandhan,29/8/2023,30/8/2023,,
705,C004,7,1,5/3/2023,18:18:01,14/3/2023,17:57:09,Pimpri-Chinchwad,Holi,5/3/2023,14/3/2023,,
706,C091,67,2,4/26/2023,5:35:11,4/5/2023,13:13:10,Madurai,Anniversary,26/4/2023,4/5/2023,,
707,C036,70,4,3/2/2023,6:17:26,12/2/2023,1:04:19,Tirunelveli,Birthday,3/2/2023,12/2/2023,,
708,C002,62,3,3/3/2023,10:59:15,12/3/2023,5:05:35,Ozhukarai,Holi,3/3/2023,12/3/2023,,
709,C016,53,5,8/29/2023,4:38:05,7/9/2023,17:29:15,Kolkata,Raksha Bandhan,29/8/2023,7/9/2023,,
710,C087,54,5,5/22/2023,1:33:03,29/5/2023,1:43:52,Jalna,Anniversary,22/5/2023,29/5/2023,,
711,C093,68,3,4/2/2023,17:15:28,6/2/2023,14:50:53,Tiruppur,Valentine's Day,4/2/2023,6/2/2023,,
712,C057,65,5,11/7/2023,13:00:12,13/7/2023,6:34:57,Hazaribagh,All Occasions,11/7/2023,13/7/2023,,
713,C081,37,3,8/11/2023,23:24:22,15/11/2023,22:51:21,Tiruppur,Diwali,8/11/2023,15/11/2023,,
714,C053,63,2,1/6/2023,19:28:09,3/6/2023,7:54:01,Dhule,All Occasions,1/6/2023,3/6/2023,,
715,C069,38,4,4/14/2023,5:16:43,21/4/2023,16:39:31,Tenali,Birthday,14/4/2023,21/4/2023,,
716,C076,40,3,8/19/2023,23:18:12,26/8/2023,1:39:58,Berhampore,Anniversary,19/8/2023,26/8/2023,,
717,C059,67,5,6/25/2023,6:18:32,26/6/2023,23:20:48,Yamunanagar,Anniversary,25/6/2023,26/6/2023,,
718,C028,49,1,9/2/2023,5:13:35,13/2/2023,6:22:05,Jabalpur,Valentine's Day,9/2/2023,13/2/2023,,
719,C092,57,3,12/7/2023,7:44:51,19/7/2023,1:51:24,Phagwara,Birthday,12/7/2023,19/7/2023,,
720,C045,22,5,12/15/2023,14:42:41,20/12/2023,6:07:08,Vellore,All Occasions,15/12/2023,20/12/2023,,
721,C022,3,5,7/2/2023,3:28:21,17/2/2023,18:28:02,Vasai-Virar,Valentine's Day,7/2/2023,17/2/2023,,
722,C044,13,5,2/3/2023,17:30:25,8/3/2023,8:06:58,Mathura,Holi,2/3/2023,8/3/2023,,
723,C045,14,3,4/2/2023,18:00:57,5/2/2023,0:57:28,Mau,Birthday,4/2/2023,5/2/2023,,
724,C059,51,1,8/4/2023,23:02:18,16/4/2023,8:00:19,Pallavaram,All Occasions,8/4/2023,16/4/2023,,
725,C035,35,3,6/3/2023,23:23:18,11/3/2023,20:03:47,Kishanganj,Holi,6/3/2023,11/3/2023,,
726,C044,34,2,8/21/2023,19:10:31,31/8/2023,18:54:28,Hindupur,Raksha Bandhan,21/8/2023,31/8/2023,,
727,C061,12,5,11/18/2023,1:37:03,22/11/2023,16:22:32,Anand,Anniversary,18/11/2023,22/11/2023,,
728,C073,52,2,8/2/2023,13:45:46,11/2/2023,16:07:16,Panchkula,Valentine's Day,8/2/2023,11/2/2023,,
729,C030,17,1,2/23/2023,18:19:53,25/2/2023,11:51:19,Kollam,Anniversary,23/2/2023,25/2/2023,,
730,C097,59,1,8/22/2023,2:04:03,25/8/2023,22:39:30,Sangli-Miraj & Kupwad,Raksha Bandhan,22/8/2023,25/8/2023,,
731,C083,59,5,8/25/2023,12:01:20,2/9/2023,11:02:31,Bulandshahr,Raksha Bandhan,25/8/2023,2/9/2023,,
732,C087,1,2,10/16/2023,16:47:12,21/10/2023,18:56:15,Bongaigaon,All Occasions,16/10/2023,21/10/2023,,
733,C060,32,3,1/4/2023,0:51:37,3/4/2023,2:26:43,Ludhiana,Birthday,1/4/2023,3/4/2023,,
734,C008,49,3,11/2/2023,11:44:37,14/2/2023,9:06:06,Morena,Valentine's Day,11/2/2023,14/2/2023,,
735,C037,56,1,2/2/2023,7:22:26,4/2/2023,5:57:58,Nandyal,Anniversary,2/2/2023,4/2/2023,,
736,C008,70,5,2/5/2023,3:47:04,11/5/2023,4:38:44,Ghaziabad,Birthday,2/5/2023,11/5/2023,,
737,C068,46,5,9/14/2023,7:35:50,17/9/2023,13:37:05,Bhilwara,Anniversary,14/9/2023,17/9/2023,,
738,C098,16,5,3/3/2023,16:23:38,9/3/2023,1:36:32,Maheshtala,Holi,3/3/2023,9/3/2023,,
739,C094,24,5,1/30/2023,9:43:50,3/2/2023,10:33:33,Berhampur,Birthday,30/1/2023,3/2/2023,,
740,C004,56,4,7/11/2023,16:11:58,12/11/2023,10:07:51,Silchar,Anniversary,7/11/2023,12/11/2023,,
741,C072,53,5,8/23/2023,12:47:09,1/9/2023,21:37:19,Siwan,Raksha Bandhan,23/8/2023,1/9/2023,,
742,C089,53,5,8/24/2023,19:50:07,26/8/2023,15:58:06,Panchkula,Raksha Bandhan,24/8/2023,26/8/2023,,
743,C045,4,2,9/11/2023,13:28:07,13/11/2023,1:16:24,Tiruppur,Diwali,9/11/2023,13/11/2023,,
744,C023,45,4,10/13/2023,17:53:21,14/10/2023,8:02:05,Junagadh,Birthday,13/10/2023,14/10/2023,,
745,C052,44,1,7/11/2023,9:12:26,9/11/2023,0:30:04,Kolkata,Diwali,7/11/2023,9/11/2023,,
746,C051,35,2,2/3/2023,5:23:29,6/3/2023,6:24:41,Parbhani,Holi,2/3/2023,6/3/2023,,
747,C009,6,4,6/3/2023,3:43:24,11/3/2023,16:38:35,Dhanbad,Holi,6/3/2023,11/3/2023,,
748,C079,26,1,6/3/2023,11:13:52,7/3/2023,20:26:40,Tenali,Holi,6/3/2023,7/3/2023,,
749,C099,12,2,6/19/2023,13:13:17,24/6/2023,3:37:13,Nanded,Anniversary,19/6/2023,24/6/2023,,
750,C022,19,3,8/2/2023,9:22:41,14/2/2023,22:24:42,Chapra,Valentine's Day,8/2/2023,14/2/2023,,
751,C084,23,5,10/4/2023,7:12:34,15/4/2023,1:52:34,Gandhidham,Anniversary,10/4/2023,15/4/2023,,
752,C034,3,5,10/2/2023,11:38:01,12/2/2023,10:35:58,Bally,Valentine's Day,10/2/2023,12/2/2023,,
753,C045,60,1,6/11/2023,6:55:38,12/11/2023,4:49:01,Tinsukia,Diwali,6/11/2023,12/11/2023,,
754,C083,51,2,1/11/2023,20:40:33,8/11/2023,22:13:13,Pimpri-Chinchwad,All Occasions,1/11/2023,8/11/2023,,
755,C037,6,5,2/27/2023,16:33:26,6/3/2023,2:16:52,Aurangabad,Holi,27/2/2023,6/3/2023,,
756,C034,51,4,7/29/2023,18:25:27,3/8/2023,9:56:02,Buxar,All Occasions,29/7/2023,3/8/2023,,
757,C001,2,3,12/2/2023,10:23:53,20/2/2023,4:40:28,Shivpuri,Valentine's Day,12/2/2023,20/2/2023,,
758,C043,40,5,10/16/2023,9:12:26,20/10/2023,3:46:58,Ajmer,Anniversary,16/10/2023,20/10/2023,,
759,C084,48,5,2/11/2023,6:12:14,11/11/2023,6:06:56,Bathinda,Diwali,2/11/2023,11/11/2023,,
760,C043,18,1,9/19/2023,2:28:05,21/9/2023,13:29:38,Ghaziabad,Birthday,19/9/2023,21/9/2023,,
761,C008,24,5,4/18/2023,3:25:13,25/4/2023,11:53:46,Ambala,Birthday,18/4/2023,25/4/2023,,
762,C064,50,1,2/26/2023,10:11:19,1/3/2023,3:56:20,Bangalore,Holi,26/2/2023,1/3/2023,,
763,C070,29,4,2/3/2023,15:22:09,4/3/2023,4:30:07,Nellore,Holi,2/3/2023,4/3/2023,,
764,C039,65,3,1/8/2023,19:59:36,5/8/2023,9:24:36,Berhampur,All Occasions,1/8/2023,5/8/2023,,
765,C055,41,2,3/11/2023,2:37:40,6/11/2023,3:52:27,Ambala,Diwali,3/11/2023,6/11/2023,,
766,C077,1,4,2/7/2023,16:28:53,7/7/2023,0:19:44,Hospet,All Occasions,2/7/2023,7/7/2023,,
767,C077,13,2,3/3/2023,2:21:13,4/3/2023,0:14:53,Rohtak,Holi,3/3/2023,4/3/2023,,
768,C087,1,1,11/11/2023,18:37:41,16/11/2023,12:19:42,Howrah,All Occasions,11/11/2023,16/11/2023,,
769,C029,28,2,8/25/2023,9:37:39,2/9/2023,20:10:20,Ongole,Raksha Bandhan,25/8/2023,2/9/2023,,
770,C080,25,3,5/29/2023,0:20:57,7/6/2023,9:39:12,Pallavaram,Anniversary,29/5/2023,7/6/2023,,
771,C056,9,2,8/26/2023,17:00:07,1/9/2023,10:54:16,Vijayanagaram,Raksha Bandhan,26/8/2023,1/9/2023,,
772,C085,35,5,1/3/2023,5:03:06,4/3/2023,8:20:05,Machilipatnam,Holi,1/3/2023,4/3/2023,,
773,C031,39,4,7/1/2023,2:11:24,13/1/2023,23:47:54,Karaikudi,All Occasions,7/1/2023,13/1/2023,,
774,C051,65,5,6/17/2023,21:28:21,27/6/2023,3:01:20,Begusarai,All Occasions,17/6/2023,27/6/2023,,
775,C077,45,1,2/19/2023,3:48:10,24/2/2023,23:31:47,Anand,Birthday,19/2/2023,24/2/2023,,
776,C051,43,1,9/11/2023,7:28:54,12/11/2023,21:39:04,Alwar,Diwali,9/11/2023,12/11/2023,,
777,C016,70,3,2/24/2023,15:33:57,27/2/2023,11:29:39,Bhusawal,Birthday,24/2/2023,27/2/2023,,
778,C033,61,4,10/5/2023,3:58:40,13/5/2023,11:57:17,Raebareli,Anniversary,10/5/2023,13/5/2023,,
779,C052,3,1,6/2/2023,6:26:37,8/2/2023,2:51:51,Durgapur,Valentine's Day,6/2/2023,8/2/2023,,
780,C070,33,2,10/2/2023,11:30:51,13/2/2023,4:28:25,Bikaner,Valentine's Day,10/2/2023,13/2/2023,,
781,C084,40,2,9/27/2023,15:26:58,5/10/2023,19:39:28,Muzaffarnagar,Anniversary,27/9/2023,5/10/2023,,
782,C087,22,4,4/18/2023,5:41:20,26/4/2023,19:25:29,Shimoga,All Occasions,18/4/2023,26/4/2023,,
783,C024,55,5,8/28/2023,4:31:27,29/8/2023,5:10:51,Visakhapatnam,Raksha Bandhan,28/8/2023,29/8/2023,,
784,C042,56,2,2/6/2023,8:25:52,7/6/2023,6:16:19,Bhalswa Jahangir Pur,Anniversary,2/6/2023,7/6/2023,,
785,C052,47,5,2/26/2023,17:41:34,1/3/2023,13:09:23,Jodhpur,Holi,26/2/2023,1/3/2023,,
786,C003,47,1,5/3/2023,22:47:05,7/3/2023,7:16:53,Kirari Suleman Nagar,Holi,5/3/2023,7/3/2023,,
787,C069,9,1,8/25/2023,21:42:12,27/8/2023,14:10:59,Ambarnath,Raksha Bandhan,25/8/2023,27/8/2023,,
788,C099,53,3,8/24/2023,4:58:58,27/8/2023,8:56:52,Durgapur,Raksha Bandhan,24/8/2023,27/8/2023,,
789,C048,58,4,8/2/2023,18:19:36,15/2/2023,8:00:31,Bally,Valentine's Day,8/2/2023,15/2/2023,,
790,C046,26,2,2/28/2023,6:03:29,8/3/2023,4:20:38,Chennai,Holi,28/2/2023,8/3/2023,,
791,C093,51,2,6/5/2023,2:29:51,9/5/2023,6:53:48,Bhubaneswar,All Occasions,6/5/2023,9/5/2023,,
792,C015,43,2,9/11/2023,7:00:56,10/11/2023,5:14:12,Munger,Diwali,9/11/2023,10/11/2023,,
793,C095,58,5,5/2/2023,17:37:16,15/2/2023,1:28:17,Mirzapur,Valentine's Day,5/2/2023,15/2/2023,,
794,C079,13,4,4/3/2023,17:11:58,9/3/2023,14:51:06,Shimoga,Holi,4/3/2023,9/3/2023,,
795,C070,7,1,3/3/2023,17:58:36,7/3/2023,22:17:46,Ujjain,Holi,3/3/2023,7/3/2023,,
796,C002,61,4,5/5/2023,7:53:26,14/5/2023,8:08:25,Rajkot,Anniversary,5/5/2023,14/5/2023,,
797,C047,13,2,3/3/2023,20:57:50,10/3/2023,4:29:03,Tiruvottiyur,Holi,3/3/2023,10/3/2023,,
798,C043,30,5,12/17/2023,17:35:18,26/12/2023,1:52:09,Sultan Pur Majra,Anniversary,17/12/2023,26/12/2023,,
799,C084,32,5,10/22/2023,1:50:09,1/11/2023,20:22:26,Patna,Birthday,22/10/2023,1/11/2023,,
800,C014,24,5,6/17/2023,21:50:22,21/6/2023,7:12:59,Machilipatnam,Birthday,17/6/2023,21/6/2023,,
801,C058,35,1,7/3/2023,19:15:48,15/3/2023,6:35:12,Dindigul,Holi,7/3/2023,15/3/2023,,
802,C097,45,3,3/23/2023,12:37:23,26/3/2023,6:19:00,Dibrugarh,Birthday,23/3/2023,26/3/2023,,
803,C040,26,1,3/3/2023,12:03:48,10/3/2023,2:50:05,Sambalpur,Holi,3/3/2023,10/3/2023,,
804,C009,3,3,5/2/2023,5:37:18,7/2/2023,1:58:08,Deoghar,Valentine's Day,5/2/2023,7/2/2023,,
805,C028,24,3,11/6/2023,14:39:08,14/6/2023,18:07:19,Bareilly,Birthday,11/6/2023,14/6/2023,,
806,C088,29,2,2/28/2023,13:01:22,8/3/2023,6:38:58,Jhansi,Holi,28/2/2023,8/3/2023,,
807,C006,40,4,11/29/2023,16:20:19,9/12/2023,3:09:57,Bhopal,Anniversary,29/11/2023,9/12/2023,,
808,C002,9,2,8/29/2023,15:36:39,30/8/2023,10:11:21,Raurkela Industrial Township,Raksha Bandhan,29/8/2023,30/8/2023,,
809,C062,35,1,7/3/2023,19:50:47,17/3/2023,1:51:34,Ludhiana,Holi,7/3/2023,17/3/2023,,
810,C059,24,3,12/15/2023,5:57:14,17/12/2023,12:05:52,New Delhi,Birthday,15/12/2023,17/12/2023,,
811,C020,14,5,10/18/2023,12:04:11,25/10/2023,21:55:52,Bellary,Birthday,18/10/2023,25/10/2023,,
812,C058,40,2,12/12/2023,17:19:49,14/12/2023,1:28:32,Ongole,Anniversary,12/12/2023,14/12/2023,,
813,C094,32,4,1/19/2023,8:53:43,23/1/2023,22:01:01,Bhind,Birthday,19/1/2023,23/1/2023,,
814,C094,47,5,5/3/2023,1:59:20,14/3/2023,4:41:16,Kumbakonam,Holi,5/3/2023,14/3/2023,,
815,C098,61,3,9/29/2023,7:08:13,8/10/2023,14:46:18,Bhatpara,Anniversary,29/9/2023,8/10/2023,,
816,C042,35,3,2/28/2023,19:44:25,10/3/2023,13:41:37,Ujjain,Holi,28/2/2023,10/3/2023,,
817,C066,21,2,8/28/2023,5:37:00,1/9/2023,22:05:03,Jalandhar,Raksha Bandhan,28/8/2023,1/9/2023,,
818,C004,8,4,2/3/2023,7:51:06,9/3/2023,9:07:41,Thrissur,Anniversary,2/3/2023,9/3/2023,,
819,C052,55,5,8/22/2023,13:05:23,24/8/2023,1:32:28,Kottayam,Raksha Bandhan,22/8/2023,24/8/2023,,
820,C033,64,3,8/22/2023,5:51:43,26/8/2023,4:52:23,Hapur,Raksha Bandhan,22/8/2023,26/8/2023,,
821,C050,32,4,2/27/2023,20:15:31,7/3/2023,22:46:00,Bareilly,Birthday,27/2/2023,7/3/2023,,
822,C075,41,5,9/11/2023,3:23:06,12/11/2023,4:15:17,Indore,Diwali,9/11/2023,12/11/2023,,
823,C087,64,3,8/27/2023,15:23:25,1/9/2023,14:52:40,Alappuzha,Raksha Bandhan,27/8/2023,1/9/2023,,
824,C097,46,4,6/5/2023,7:56:11,7/5/2023,15:23:52,Muzaffarpur,Anniversary,6/5/2023,7/5/2023,,
825,C044,25,5,6/30/2023,10:50:24,1/7/2023,18:08:04,Nellore,Anniversary,30/6/2023,1/7/2023,,
826,C077,16,5,2/3/2023,20:02:07,8/3/2023,6:16:18,Udaipur,Holi,2/3/2023,8/3/2023,,
827,C086,9,1,8/29/2023,22:10:46,30/8/2023,0:51:55,Surendranagar Dudhrej,Raksha Bandhan,29/8/2023,30/8/2023,,
828,C044,8,3,10/24/2023,16:47:01,1/11/2023,22:18:58,Gwalior,Anniversary,24/10/2023,1/11/2023,,
829,C020,42,4,12/19/2023,18:35:41,26/12/2023,10:18:04,Visakhapatnam,All Occasions,19/12/2023,26/12/2023,,
830,C007,46,2,12/1/2023,19:18:53,15/1/2023,5:04:21,Indore,Anniversary,12/1/2023,15/1/2023,,
831,C079,56,5,5/24/2023,18:41:33,3/6/2023,19:06:17,Rajahmundry,Anniversary,24/5/2023,3/6/2023,,
832,C026,65,4,1/2/2023,18:56:24,10/2/2023,2:19:29,Etawah,All Occasions,1/2/2023,10/2/2023,,
833,C002,26,3,5/3/2023,0:40:48,13/3/2023,1:40:17,Shahjahanpur,Holi,5/3/2023,13/3/2023,,
834,C029,60,5,3/11/2023,18:35:20,12/11/2023,14:01:49,Thrissur,Diwali,3/11/2023,12/11/2023,,
835,C089,32,2,5/7/2023,17:35:53,6/7/2023,23:34:11,Cuttack,Birthday,5/7/2023,6/7/2023,,
836,C020,44,5,8/11/2023,2:36:05,11/11/2023,3:11:27,Tumkur,Diwali,8/11/2023,11/11/2023,,
837,C036,14,5,12/19/2023,12:57:12,21/12/2023,0:00:36,Raebareli,Birthday,19/12/2023,21/12/2023,,
838,C003,19,3,9/2/2023,10:18:01,17/2/2023,6:09:40,Sirsa,Valentine's Day,9/2/2023,17/2/2023,,
839,C072,51,4,2/11/2023,3:51:23,12/11/2023,1:49:51,Udupi,All Occasions,2/11/2023,12/11/2023,,
840,C031,67,2,1/13/2023,19:19:35,16/1/2023,11:50:30,Tirunelveli,Anniversary,13/1/2023,16/1/2023,,
841,C041,26,5,7/3/2023,6:16:00,12/3/2023,23:16:39,Bhalswa Jahangir Pur,Holi,7/3/2023,12/3/2023,,
842,C085,46,2,12/29/2023,17:11:33,1/1/2024,2:27:46,Kulti,Anniversary,29/12/2023,1/1/2024,,
843,C007,68,1,11/2/2023,21:46:03,12/2/2023,19:27:09,Bikaner,Valentine's Day,11/2/2023,12/2/2023,,
844,C067,51,1,9/10/2023,19:12:55,10/10/2023,9:48:27,Satara,All Occasions,9/10/2023,10/10/2023,,
845,C032,57,5,10/17/2023,18:51:16,25/10/2023,2:55:03,Hospet,Birthday,17/10/2023,25/10/2023,,
846,C069,15,4,11/28/2023,2:47:39,2/12/2023,6:56:03,Bhalswa Jahangir Pur,Anniversary,28/11/2023,2/12/2023,,
847,C009,44,4,7/11/2023,18:10:17,12/11/2023,10:21:36,Bareilly,Diwali,7/11/2023,12/11/2023,,
848,C005,6,1,6/3/2023,16:52:57,10/3/2023,22:26:48,Shimla,Holi,6/3/2023,10/3/2023,,
849,C013,57,1,12/3/2023,1:16:48,14/3/2023,0:50:03,Panipat,Birthday,12/3/2023,14/3/2023,,
850,C092,21,4,8/23/2023,23:15:17,25/8/2023,10:31:01,Darbhanga,Raksha Bandhan,23/8/2023,25/8/2023,,
851,C030,13,3,6/3/2023,11:31:57,10/3/2023,18:17:54,Singrauli,Holi,6/3/2023,10/3/2023,,
852,C035,44,2,11/11/2023,9:41:46,14/11/2023,14:15:30,Ozhukarai,Diwali,11/11/2023,14/11/2023,,
853,C050,51,3,9/17/2023,21:14:53,23/9/2023,14:27:28,Jorhat,All Occasions,17/9/2023,23/9/2023,,
854,C016,62,3,2/27/2023,2:00:33,2/3/2023,2:51:29,Bhind,Holi,27/2/2023,2/3/2023,,
855,C033,57,5,7/8/2023,23:50:11,17/8/2023,20:15:43,Allahabad,Birthday,7/8/2023,17/8/2023,,
856,C077,21,2,8/27/2023,17:40:11,2/9/2023,16:16:50,Kanpur,Raksha Bandhan,27/8/2023,2/9/2023,,
857,C053,63,1,9/2/2023,9:22:18,18/2/2023,14:00:44,Bareilly,All Occasions,9/2/2023,18/2/2023,,
858,C046,44,4,8/11/2023,1:51:48,9/11/2023,16:01:24,Saharanpur,Diwali,8/11/2023,9/11/2023,,
859,C047,43,1,10/11/2023,7:06:21,15/11/2023,1:46:27,Varanasi,Diwali,10/11/2023,15/11/2023,,
860,C064,14,1,10/1/2023,19:29:59,13/1/2023,13:30:30,Adoni,Birthday,10/1/2023,13/1/2023,,
861,C030,32,1,9/2/2023,8:19:31,14/2/2023,2:37:34,Bidar,Birthday,9/2/2023,14/2/2023,,
862,C049,6,4,7/3/2023,5:51:14,15/3/2023,8:23:47,Shimoga,Holi,7/3/2023,15/3/2023,,
863,C099,20,3,5/6/2023,9:28:04,15/6/2023,3:13:05,Jehanabad,Anniversary,5/6/2023,15/6/2023,,
864,C033,11,1,11/2/2023,19:34:22,15/2/2023,8:05:38,Lucknow,Valentine's Day,11/2/2023,15/2/2023,,
865,C032,19,1,12/2/2023,18:09:14,13/2/2023,6:38:00,Kumbakonam,Valentine's Day,12/2/2023,13/2/2023,,
866,C021,15,5,10/8/2023,20:06:37,11/8/2023,8:02:41,Medininagar,Anniversary,10/8/2023,11/8/2023,,
867,C014,48,1,2/11/2023,12:22:06,4/11/2023,5:08:47,Hajipur,Diwali,2/11/2023,4/11/2023,,
868,C099,32,1,8/22/2023,1:01:17,30/8/2023,10:09:12,Anand,Birthday,22/8/2023,30/8/2023,,
869,C032,3,5,6/2/2023,10:03:19,11/2/2023,23:16:28,Hazaribagh,Valentine's Day,6/2/2023,11/2/2023,,
870,C018,43,5,5/11/2023,15:13:46,7/11/2023,6:49:39,Pallavaram,Diwali,5/11/2023,7/11/2023,,
871,C062,15,1,11/6/2023,6:05:30,15/6/2023,20:56:56,Secunderabad,Anniversary,11/6/2023,15/6/2023,,
872,C094,13,2,5/3/2023,20:27:57,10/3/2023,1:32:23,Bokaro,Holi,5/3/2023,10/3/2023,,
873,C027,64,4,8/26/2023,10:57:00,5/9/2023,15:45:27,Nandyal,Raksha Bandhan,26/8/2023,5/9/2023,,
874,C010,68,1,11/2/2023,12:42:30,21/2/2023,17:35:44,Ramagundam,Valentine's Day,11/2/2023,21/2/2023,,
875,C011,13,1,5/3/2023,21:22:31,14/3/2023,19:57:46,Purnia,Holi,5/3/2023,14/3/2023,,
